,Clap_Count,ICI Median,Average Rate,ICI STD,ICI in quarts,Initial ICI Median,Initial ICI in quarts,Type,Instance,Participant
698,30,0.33999999999999986,2.2670025188916876,0.16340919222174777,0.13500000000000045,,,Music,9,ADQ048
699,25,0.4850000000000003,1.7369727047146395,0.26093036635212885,0.12750000000000017,,,Music,9,ADQ049
700,51,0.3050000000000004,3.2553407934893173,0.019047373030285253,0.019999999999999574,0.2599999999999998,0.0,Music,9,ADQ051
701,33,0.3000000000000007,2.5423728813559308,0.1797683694832513,0.0600000000000005,0.3500000000000003,0.13999999999999946,Music,9,ADQ052
702,39,0.33000000000000007,2.8021015761821344,0.07579418226035634,0.07999999999999918,0.3600000000000003,0.020000000000000462,Music,9,ADQ053
703,49,0.3200000000000003,3.140830800405267,0.014164927154430263,0.009999999999999787,,,Music,9,ADQ054
704,45,0.28000000000000025,3.363914373088685,0.08113540870331847,0.010000000000000675,0.2400000000000002,0.0050000000000002265,Music,9,ADQ055
705,32,0.2999999999999998,2.6881720430107547,0.1726026264767329,1.7763568394002505e-15,,,Music,9,ADQ056
706,34,0.4399999999999995,2.075471698113208,0.233966538011509,0.08000000000000096,0.3799999999999999,0.020000000000000018,Music,9,ADQ057
707,52,0.3099999999999996,3.3502538071065975,0.032027450347437536,0.020000000000000906,0.2400000000000002,0.06000000000000005,Music,9,ADQ059
708,43,0.3600000000000012,2.7160493827160477,0.01861695219661165,0.02000000000000135,0.33999999999999986,0.0,Music,9,ADQ060
709,23,0.3500000000000001,2.8735632183908044,0.011050125029061402,0.01999999999999924,0.33999999999999986,0.02999999999999936,Music,9,ADQ061
710,40,0.35999999999999943,2.5943396226415087,0.16347956502822644,0.019999999999997797,0.31999999999999984,0.019999999999999574,Music,9,ADQ062
711,22,0.28000000000000025,3.5476718403547687,0.008341662504161261,0.009999999999999454,0.28000000000000025,0.020000000000000018,Music,9,ADQ063
712,35,0.39000000000000057,2.581182348043295,0.06060625610916672,0.06499999999999906,,,Music,9,ADQ064
713,41,0.33999999999999986,2.5039123630672933,0.39152256557552156,0.010000000000001563,0.23999999999999977,0.03999999999999959,Music,9,ADR067
714,53,0.2999999999999994,3.3437826541274793,0.020057879957440475,0.032500000000000195,0.2999999999999998,0.0,Music,9,ADR068
715,47,0.3800000000000008,2.72572402044293,0.055325284425605754,0.020000000000000018,0.43999999999999995,0.04000000000000048,Music,9,ADR069
716,20,0.5250000000000001,1.9261637239165332,0.05046881660268394,0.020000000000000684,,,Music,9,ADR070
717,36,0.4099999999999999,2.3659305993690865,0.032048813344359835,0.0374999999999992,,,Music,9,ADR071
718,32,0.2599999999999998,3.452855245683933,0.06838015906566851,0.047499999999999876,0.2999999999999998,0.1499999999999999,Music,9,AEQ079
719,46,0.2599999999999999,3.6613272311212843,0.0470029168621308,0.019999999999999574,0.25,0.03499999999999959,Music,9,AEQ080
720,38,0.3000000000000007,2.226588081204977,0.3347307162577362,0.037500000000000755,0.2999999999999998,0.1499999999999997,Music,9,AEQ081
721,46,0.33999999999999986,2.960840496657116,0.01203042737377567,0.009999999999999787,,,Music,9,AEQ082
722,54,0.3000000000000007,3.3138401559454147,0.02563976412637848,0.027500000000000302,0.3200000000000003,0.03500000000000003,Music,9,AEQ083
723,44,0.39999999999999947,2.5345622119815676,0.03857548679949717,0.0600000000000005,0.47999999999999954,0.06000000000000005,Music,9,AEQ086
724,48,0.3000000000000007,3.2421479229989867,0.014167061980569377,0.020000000000000462,0.2999999999999998,0.0,Music,9,AEQ087
725,64,0.2599999999999998,3.9719626168224256,0.024920551119361173,0.030000000000001137,0.2400000000000002,0.03999999999999915,Music,9,AEQ088
726,21,0.3200000000000003,3.1335149863760168,0.03315432831721998,0.060000000000001386,0.28000000000000025,0.0,Music,9,AEQ089
727,42,0.23999999999999844,3.096903096903099,0.2645271699767605,0.010000000000000897,0.22999999999999998,0.030000000000000693,Music,10,ADQ001
728,33,0.3000000000000007,2.6290165530671836,0.3601973976060424,0.020000000000000018,0.30000000000000027,8.881784197001252e-16,Music,10,ADQ002
729,51,0.2599999999999998,3.3155080213903747,0.18202741138252707,0.020000000000000462,0.31000000000000005,0.010000000000000231,Music,10,ADQ003
730,47,0.3600000000000003,2.7848101265822787,0.030655712799945275,0.050000000000001155,0.3799999999999999,0.030000000000000027,Music,10,ADQ004
731,39,0.3200000000000003,2.9292929292929286,0.09646332159838344,0.019999999999999574,0.3400000000000001,0.04499999999999993,Music,10,ADQ005
732,34,0.35999999999999943,2.8301886792452837,0.039807227793648155,0.0399999999999987,,,Music,10,ADQ006
733,36,0.34999999999999964,2.5619834710743814,0.1366865970256468,0.04999999999999938,0.34999999999999964,0.04999999999999982,Music,10,ADQ007
734,50,0.28000000000000114,3.3790918690601868,0.0360876509125642,0.019999999999999796,0.2999999999999998,0.019999999999999574,Music,10,ADQ008
735,37,0.35999999999999943,2.6863084922010385,0.08345496499787045,0.040000000000000036,0.3799999999999999,0.04999999999999982,Music,10,ADQ009
736,25,0.33999999999999986,2.7878787878787854,0.04444653047366278,0.0600000000000005,0.3200000000000003,0.009999999999999787,Music,10,ADQ010
737,33,0.27999999999999936,3.6184210526315796,0.010930714500000436,0.010000000000000231,,,Music,10,ADQ011
738,48,0.34000000000000075,2.8985507246376816,0.0076200076200111265,0.009999999999999787,0.33999999999999986,0.020000000000000018,Music,10,ADQ012
739,40,0.29999999999999893,3.3374536464771367,0.014539463930833302,0.005000000000002558,,,Music,10,ADQ013
740,36,0.3600000000000003,2.6717557251908377,0.07733661733585427,0.01749999999999985,,,Music,10,ADQ014
741,27,0.33999999999999986,2.547169811320754,0.19156426101145826,0.07500000000000018,,,Music,10,ADQ015
742,37,0.35999999999999943,2.3060796645702304,0.39942003409489046,0.050000000000000266,0.29000000000000004,0.19999999999999984,Music,10,ADQ016
743,41,0.27,2.975047984644913,0.34998740376719095,0.0250000000000008,0.28000000000000025,0.03000000000000025,Music,10,ADQ017
744,55,0.2999999999999998,3.3195020746887978,0.013380293646423071,0.015000000000000013,0.2999999999999998,0.04499999999999926,Music,10,ADQ018
745,52,0.27499999999999947,3.4669555796316387,0.04704900499444934,0.0849999999999993,0.31999999999999984,0.04000000000000048,Music,10,ADQ019
746,26,0.2799999999999998,3.676470588235291,0.04274773001052368,0.04999999999999982,0.28000000000000025,0.04999999999999982,Music,10,ADQ020
747,52,0.23999999999999932,4.189189189189197,0.011472266699558342,0.005000000000001004,0.23999999999999977,4.440892098500626e-16,Music,10,ADQ023
748,38,0.30000000000000027,2.2008253094910586,0.3357988789391265,0.1400000000000019,0.2999999999999998,0.02000000000000024,Music,10,ADQ024
749,45,0.3200000000000003,2.972195589645254,0.031150001294464703,0.045000000000001705,0.27999999999999936,0.0,Music,10,ADQ025
750,53,0.29999999999999893,3.4151547491995733,0.01349656467640985,0.020000000000000462,0.27,0.035000000000000364,Music,10,ADQ026
751,41,0.35999999999999943,2.7729636048526873,0.01683650028763351,0.039999999999998814,0.33999999999999986,0.010000000000000231,Music,10,ADQ027
752,45,0.3200000000000003,2.9411764705882355,0.04579054698896257,0.08000000000000018,0.27999999999999936,0.019999999999999574,Music,10,ADQ028
753,60,0.2599999999999998,3.8372093023255838,0.012732682832820686,0.009999999999999787,0.2599999999999998,0.06000000000000005,Music,10,ADQ030
754,44,0.3450000000000002,2.9357798165137616,0.03192102148903175,0.055000000000000604,0.3799999999999999,0.07000000000000028,Music,10,ADQ031
755,37,0.3399999999999981,2.857142857142858,0.06913754406977429,0.07499999999999885,0.21999999999999975,0.0,Music,10,ADQ033
756,27,0.46000000000000085,1.8507462686567164,0.21609386650200182,0.15499999999999914,0.41999999999999993,0.0,Music,10,ADQ034
757,27,0.5199999999999996,1.8033740546829555,0.07779625996483434,0.14000000000000057,0.5999999999999996,0.0,Music,10,ADQ035
758,43,0.38000000000000034,2.5137470542026725,0.0327979518439993,0.02000000000000135,0.5,0.0,Music,10,ADQ036
759,36,0.3199999999999994,2.3887973640856677,0.21558432453502213,0.15999999999999925,,,Music,10,ADQ037
760,54,0.28000000000000114,3.479236812570142,0.010635707760647104,0.01999999999999913,0.3199999999999994,0.0,Music,10,ADQ038
761,39,0.2949999999999995,2.973240832507435,0.1229937854705181,0.047500000000000764,0.28000000000000025,0.039999999999999813,Music,10,ADQ040
762,52,0.3000000000000007,3.2258064516129017,0.06223610956135767,0.01500000000000079,0.5599999999999996,0.0,Music,10,ADQ041
763,27,0.585,1.9471488178025038,0.10968690410079442,0.2124999999999988,,,Music,10,ADQ042
764,46,0.27999999999999936,3.152709359605909,0.08766631659033094,0.030000000000000693,0.26000000000000023,0.005000000000000782,Music,10,ADQ043
765,29,0.29999999999999893,2.613636363636363,0.22480733956200938,0.04999999999999982,,,Music,10,ADQ044
766,35,0.33000000000000007,2.8723404255319163,0.08095758799600573,0.08999999999999897,,,Music,10,ADQ045
767,40,0.3000000000000007,3.193832599118941,0.09312447308674965,0.040000000000000924,0.27,0.020000000000000462,Music,10,ADQ046
768,49,0.2599999999999998,3.409090909090912,0.07840865173350885,0.040000000000000036,0.23999999999999977,0.019999999999999574,Music,10,ADQ047
769,28,0.40000000000000036,2.4026512013255994,0.12175542795478643,0.059999999999996945,,,Music,10,ADQ048
770,28,0.4800000000000004,1.984941820670773,0.32355628559918115,0.06999999999999984,,,Music,10,ADQ049
771,21,0.5,1.366396761133604,0.5866268440252753,0.5249999999999995,0.7999999999999999,1.0,Music,10,ADQ050
772,47,0.3200000000000003,3.0959752321981417,0.02321563088182986,0.03999999999999915,,,Music,10,ADQ051
773,23,0.2999999999999998,2.760736196319018,0.2905482759432495,0.04999999999999993,0.3200000000000003,0.020000000000000462,Music,10,ADQ052
774,42,0.36500000000000155,2.705139765554554,0.04205770529537545,0.05500000000000049,,,Music,10,ADQ053
775,40,0.3349999999999995,2.923976608187134,0.030217601630107206,0.029999999999999694,,,Music,10,ADQ054
776,46,0.3000000000000007,3.277060575968221,0.022516828723369794,0.020000000000000018,0.28,0.02000000000000024,Music,10,ADQ055
777,41,0.31999999999999895,3.131524008350731,0.03300296050809452,0.019999999999999574,,,Music,10,ADQ056
778,40,0.3699999999999992,2.3916292974588926,0.23295351190672664,0.020000000000000462,0.28000000000000025,0.06999999999999984,Music,10,ADQ057
779,35,0.3200000000000003,3.0371203599550074,0.03615414923798546,0.040000000000000036,0.31000000000000005,0.010000000000000231,Music,10,ADQ059
780,48,0.33999999999999986,2.890695573622404,0.01160071605131447,0.009999999999999787,0.3799999999999999,0.030000000000000027,Music,10,ADQ060
781,27,0.36999999999999966,2.798982188295165,0.028314865384309933,0.027500000000000968,,,Music,10,ADQ061
782,37,0.41500000000000004,2.461538461538459,0.07623181962002894,0.04000000000000026,0.3400000000000003,0.020000000000000018,Music,10,ADQ062
783,39,0.28000000000000025,3.5714285714285734,0.011141720290622477,0.007500000000000284,0.27999999999999936,0.029999999999999805,Music,10,ADQ063
784,41,0.3800000000000008,2.6050420168067223,0.029289067283981365,0.04000000000000048,0.33999999999999986,0.0,Music,10,ADQ064
785,37,0.30000000000000027,2.5089605734767026,0.2324314302066291,0.11500000000000021,0.30000000000000027,0.11999999999999977,Music,10,ADR067
786,50,0.2999999999999998,3.3218785796105395,0.008169991950602307,1.7763568394002505e-15,,,Music,10,ADR068
787,37,0.44999999999999996,2.2299651567944245,0.008466013648510908,0.012500000000000178,0.44999999999999973,0.010000000000000231,Music,10,ADR069
788,22,0.6000000000000005,1.675977653631285,0.025419556372089765,0.04999999999999938,,,Music,10,ADR070
789,45,0.33000000000000007,2.883720930232557,0.04784607937781277,0.019999999999999574,0.40000000000000036,0.08000000000000007,Music,10,ADR071
790,26,0.28000000000000025,2.542372881355934,0.24507821880643196,0.019999999999999574,,,Music,10,AEQ079
791,35,0.2999999999999998,3.278688524590164,0.025806975801127716,0.010000000000000675,0.3200000000000003,0.03000000000000025,Music,10,AEQ080
792,38,0.2999999999999998,2.8003613369467013,0.17405350802530262,0.019999999999999463,0.2999999999999998,0.050000000000000266,Music,10,AEQ081
793,45,0.31000000000000005,3.2091097308488576,0.013190090773897167,0.019999999999999574,0.33999999999999986,0.0,Music,10,AEQ082
794,49,0.33999999999999986,2.9049295774647876,0.02500378759187069,0.040000000000000924,0.29000000000000004,0.10499999999999987,Music,10,AEQ083
795,41,0.33999999999999986,2.8622540250447246,0.018826457018540636,0.022500000000000187,0.3799999999999999,0.0,Music,10,AEQ086
796,50,0.3000000000000007,3.2619775739041774,0.016773515029701123,0.02000000000000035,0.3400000000000003,0.020000000000000018,Music,10,AEQ087
797,61,0.2599999999999998,3.7780401416765073,0.0259010991172934,0.029999999999999583,0.28000000000000025,0.039999999999999813,Music,10,AEQ088
798,31,0.4800000000000004,1.9961365099806825,0.3843640187696179,0.14999999999999947,0.2599999999999998,0.0,Music,10,AEQ089
799,43,0.28000000000000114,2.6678141135972453,0.382159399271577,0.0400000000000007,0.35999999999999943,0.0,Music,10,AER090
800,45,0.2400000000000002,4.049844236760125,0.01643635744786049,0.019999999999999574,0.22000000000000064,0.014999999999999347,Music,11,ADQ001
801,30,0.33999999999999986,2.6476578411405285,0.2032792698197766,0.03999999999999948,0.3400000000000003,0.010000000000000786,Music,11,ADQ002
802,50,0.2599999999999998,3.8580246913580267,0.01151810169544725,0.0,0.27,0.045000000000000595,Music,11,ADQ003
803,40,0.3000000000000007,3.3025099075297226,0.02092048437935101,0.03999999999999959,0.31999999999999984,4.440892098500626e-16,Music,11,ADQ004
804,38,0.29999999999999893,3.3288948069241044,0.016703293088490122,0.029999999999998694,0.2899999999999998,0.06500000000000006,Music,11,ADQ005
805,22,0.3800000000000008,2.573529411764706,0.0316679197747049,0.0600000000000005,,,Music,11,ADQ006
806,22,0.3200000000000003,3.030303030303029,0.034480268109295255,0.02499999999999969,0.3899999999999999,0.050000000000000044,Music,11,ADQ007
807,48,0.2699999999999996,3.7037037037037064,0.01118033988749881,0.019999999999999574,0.28000000000000025,0.009999999999999787,Music,11,ADQ008
808,31,0.35999999999999943,2.548419979612641,0.16882634075680653,0.020000000000000462,0.3799999999999999,0.09999999999999964,Music,11,ADQ009
809,37,0.3400000000000003,2.9478458049886647,0.022076789064187093,0.019999999999999574,0.2999999999999998,0.040000000000000036,Music,11,ADQ010
810,20,0.26500000000000057,3.7470725995316108,0.011383467544352759,0.019999999999999574,,,Music,11,ADQ011
811,33,0.33999999999999986,2.8508771929824555,0.02883374091901049,0.0374999999999992,0.33999999999999986,0.02000000000000024,Music,11,ADQ012
812,14,0.2849999999999997,3.389830508474579,0.021950357213908735,0.032500000000001084,,,Music,11,ADQ013
813,26,0.4299999999999997,2.338530066815146,0.02071346467995176,0.019999999999999574,,,Music,11,ADQ014
814,12,0.30000000000000027,1.465201465201466,0.7979572133176779,0.2250000000000003,,,Music,11,ADQ015
815,34,0.3200000000000003,2.9205607476635507,0.038544346753663646,0.03999999999999915,0.42999999999999994,0.050000000000000044,Music,11,ADQ016
816,39,0.28000000000000114,3.3333333333333277,0.07831560082980496,0.02000000000000135,0.2599999999999998,0.010000000000000675,Music,11,ADQ017
817,36,0.3199999999999985,3.26223337515684,0.017875638772879045,0.027500000000000302,0.28000000000000025,3.3306690738754696e-16,Music,11,ADQ018
818,19,0.5199999999999996,1.7013232514177685,0.20371709205359098,0.13499999999999956,,,Music,11,ADQ019
819,16,0.3450000000000002,2.6745913818722142,0.152166274724062,0.14999999999999986,0.22999999999999998,0.07999999999999974,Music,11,ADQ020
820,46,0.2599999999999998,3.812316715542522,0.014780444460892862,0.02750000000000008,0.28000000000000025,0.020000000000000462,Music,11,ADQ023
821,28,0.36500000000000066,2.6115342763873763,0.03816203060255234,0.040000000000000036,0.3599999999999999,0.020000000000000018,Music,11,ADQ024
822,34,0.40000000000000036,2.6078234704112324,0.0384647690950884,0.037500000000000755,0.3200000000000003,0.0050000000000000044,Music,11,ADQ025
823,34,0.3200000000000003,2.762430939226518,0.09403013701291017,0.019999999999999574,0.5800000000000001,0.0,Music,11,ADQ026
824,35,0.3199999999999994,3.0751708428246025,0.06835261349853243,0.01999999999999913,0.3199999999999994,0.040000000000000036,Music,11,ADQ027
825,32,0.34000000000000075,3.0120481927710836,0.03651483716701096,0.05999999999999961,0.28000000000000025,0.029999999999999805,Music,11,ADQ028
826,41,0.2599999999999998,3.6984352773826465,0.0360533792292229,3.3306690738754696e-16,0.2600000000000007,0.019999999999999574,Music,11,ADQ030
827,32,0.2899999999999996,3.38164251207729,0.01776835067512684,0.03999999999999959,,,Music,11,ADQ031
828,39,0.2599999999999998,3.6253776435045335,0.028424830949237947,0.020000000000000462,0.33999999999999986,0.0,Music,11,ADQ033
829,26,0.48,2.1877848678213314,0.05797144474478015,0.0924999999999998,0.33999999999999986,0.020000000000000462,Music,11,ADQ034
830,19,0.56,1.684532924961715,0.105899568529426,0.04750000000000165,,,Music,11,ADQ035
831,34,0.3800000000000008,2.542372881355932,0.05189174908584619,0.027500000000000635,0.5200000000000005,0.0,Music,11,ADQ036
832,32,0.3200000000000003,2.3622047244094486,0.4679898425752668,0.019999999999999574,0.3400000000000003,0.020000000000000018,Music,11,ADQ037
833,32,0.3200000000000003,3.08166409861325,0.013168942730210935,0.012499999999999734,,,Music,11,ADQ038
834,39,0.3000000000000007,3.346720214190089,0.013329166015421421,0.0,0.26000000000000023,0.040000000000000036,Music,11,ADQ040
835,46,0.27999999999999936,3.676470588235296,0.02309401076758472,0.040000000000000924,0.2400000000000002,0.009999999999999787,Music,11,ADQ041
836,21,0.5,1.9943019943019942,0.050327498873450546,0.08000000000000007,,,Music,11,ADQ042
837,43,0.2999999999999998,3.303684879288437,0.030926712377191603,0.020000000000000462,0.34999999999999964,0.07500000000000029,Music,11,ADQ043
838,34,0.30000000000000027,3.1407035175879363,0.11778086998037227,0.020000000000000462,0.28000000000000025,4.440892098500626e-16,Music,11,ADQ044
839,32,0.22999999999999954,4.260651629072677,0.023748064936648824,0.019999999999999574,,,Music,11,ADQ045
840,39,0.33999999999999986,2.9976019184652296,0.010754843869934617,0.020000000000000018,0.33999999999999986,0.020000000000000462,Music,11,ADQ046
841,38,0.3100000000000003,3.1830238726790436,0.015580552724098215,0.02999999999999936,0.31999999999999984,4.440892098500626e-16,Music,11,ADQ047
842,26,0.37499999999999956,2.4783147459727393,0.10936539431504015,0.020000000000000573,,,Music,11,ADQ048
843,20,0.680000000000001,1.6271186440677963,0.1407736130989312,0.18499999999999828,0.23999999999999932,0.0,Music,11,ADQ049
844,36,0.31000000000000005,3.178807947019867,0.02302723655127554,0.019999999999999796,0.2999999999999998,0.0,Music,11,ADQ051
845,21,0.31999999999999984,2.475247524752475,0.16024323616565553,0.17000000000000004,0.8699999999999999,0.57,Music,11,ADQ052
846,25,0.5499999999999998,1.7993079584775094,0.03151800462251085,0.04999999999999982,0.5900000000000001,0.030000000000000027,Music,11,ADQ053
847,35,0.3600000000000003,2.7334851936218674,0.0183958092265997,0.012500000000000622,0.41999999999999993,0.0,Music,11,ADQ054
848,39,0.2599999999999998,3.7356321839080477,0.009922778767136736,0.019999999999999907,0.2599999999999998,0.040000000000000036,Music,11,ADQ055
849,40,0.3200000000000003,3.1662269129287575,0.010179547554080815,0.005000000000001226,0.3400000000000003,0.020000000000000018,Music,11,ADQ056
850,21,0.4399999999999995,2.31958762886598,0.025870466670541874,0.03249999999999964,,,Music,11,ADQ057
851,32,0.2999999999999998,3.2876712328767126,0.016129008882638435,0.02000000000000135,0.3500000000000001,0.029999999999999805,Music,11,ADQ059
852,34,0.3600000000000012,2.7233115468409568,0.03506185011281246,0.050000000000000266,0.3800000000000008,0.020000000000000018,Music,11,ADQ060
853,35,0.33999999999999986,2.96662546353523,0.018528278426482716,0.01499999999999968,0.31000000000000005,0.009999999999999343,Music,11,ADQ061
854,35,0.33999999999999986,2.9020556227327696,0.02021174145771801,0.014999999999999791,0.40000000000000036,0.0,Music,11,ADQ062
855,19,0.29000000000000004,3.2835820895522367,0.05869430675135107,0.05000000000000071,0.2999999999999998,0.029999999999999805,Music,11,ADQ063
856,21,0.35999999999999943,2.484472049689441,0.23519029249569479,0.05250000000000066,,,Music,11,ADQ064
857,39,0.33999999999999986,2.9308323563892156,0.03971985229915463,0.040000000000000036,0.3800000000000001,0.09999999999999987,Music,11,ADR067
858,35,0.28000000000000114,3.497615262321144,0.010075472768815699,0.009999999999999676,,,Music,11,ADR068
859,30,0.44000000000000083,2.2433132010353756,0.0200345854807283,0.03500000000000103,0.41999999999999993,0.009999999999999787,Music,11,ADR069
860,22,0.5200000000000014,1.8766756032171583,0.027593995205996695,0.020000000000000462,,,Music,11,ADR070
861,22,0.28000000000000114,3.448275862068963,0.028504385627478243,0.03999999999999826,0.31000000000000005,0.050000000000000266,Music,11,ADR071
862,27,0.3200000000000003,3.042328042328042,0.05786381722521875,0.05999999999999961,0.3799999999999999,0.2100000000000004,Music,11,AEQ079
863,31,0.3000000000000007,3.142076502732239,0.06665052505508547,8.881784197001252e-16,,,Music,11,AEQ080
864,34,0.2999999999999998,3.3467202141900922,0.014809906594348611,1.7763568394002505e-15,0.3000000000000007,0.020000000000000018,Music,11,AEQ081
865,33,0.35999999999999943,2.808302808302808,0.02230758746476243,0.040000000000000036,,,Music,11,AEQ082
866,45,0.29000000000000004,3.4674063800277386,0.014047538337136704,0.019999999999999574,0.26000000000000023,0.020000000000000018,Music,11,AEQ083
867,33,0.35999999999999943,2.7939464493597206,0.01744037461371367,0.022500000000001075,0.3700000000000001,0.03000000000000025,Music,11,AEQ086
868,47,0.27999999999999936,3.60230547550433,0.00663324958071069,0.0,0.27999999999999936,0.010000000000000231,Music,11,AEQ087
869,52,0.2400000000000002,4.140127388535032,0.02091742004976846,0.03999999999999948,0.22000000000000064,0.020000000000000018,Music,11,AEQ088
870,18,0.5,1.9438444924406046,0.19156391107446044,0.12749999999999884,,,Music,11,AEQ089
871,31,0.25,3.288490284005979,0.11337502416271461,0.03249999999999997,,,Music,11,AER090
872,36,0.2599999999999998,3.853564547206169,0.022118104039808486,0.019999999999999907,0.2400000000000002,0.0,Music,12,ADQ001
873,24,0.3000000000000007,3.3043478260869543,0.006533762964749538,6.661338147750939e-16,,,Music,12,ADQ002
874,40,0.2450000000000001,3.9761431411530825,0.014608937423083829,0.019999999999999574,0.27,0.010000000000000231,Music,12,ADQ003
875,29,0.3000000000000007,3.246753246753246,0.013611140947574428,0.012500000000000622,0.3200000000000003,0.0,Music,12,ADQ004
876,30,0.2949999999999997,3.4542314335060427,0.02892367451359565,0.04000000000000048,0.25,0.010000000000000675,Music,12,ADQ005
877,20,0.379999999999999,2.5862068965517246,0.016329931618554484,0.02000000000000135,,,Music,12,ADQ006
878,27,0.35999999999999943,2.781844802342606,0.005242650104380179,8.881784197001252e-16,,,Music,12,ADQ007
879,30,0.27999999999999936,3.1561461794019947,0.16069476350380513,1.3322676295501878e-15,,,Music,12,ADQ008
880,29,0.33499999999999996,2.989536621823618,0.007591546545162486,0.009999999999999787,0.3400000000000003,0.03999999999999959,Music,12,ADQ009
881,30,0.3600000000000012,2.8037383177570088,0.027264140062237995,0.03999999999999826,0.2999999999999998,0.020000000000000018,Music,12,ADQ010
882,19,0.27999999999999936,3.5460992907801456,0.014735767952260162,0.0050000000000005596,,,Music,12,ADQ011
883,27,0.3899999999999997,2.496878901373282,0.06261620775553375,0.019999999999998797,0.6599999999999993,0.0,Music,12,ADQ012
884,20,0.27999999999999936,3.6789297658862874,0.009816498172139669,0.019999999999997797,,,Music,12,ADQ013
885,32,0.2999999999999994,3.3726812816188882,0.02109502310972884,0.019999999999999574,0.2999999999999998,0.0,Music,12,ADQ014
886,11,0.3200000000000003,2.824858757062146,0.13276545735494086,0.007500000000000506,,,Music,12,ADQ015
887,17,0.34499999999999975,1.4692378328741964,0.546851213768425,0.8524999999999996,,,Music,12,ADQ016
888,30,0.27999999999999936,3.597122302158277,0.006958523739384412,0.009999999999999898,0.28000000000000025,0.0,Music,12,ADQ017
889,30,0.3200000000000003,3.021978021978022,0.019495809295501914,0.029999999999999694,0.31999999999999984,0.020000000000000462,Music,12,ADQ018
890,24,0.3600000000000001,2.51889168765743,0.13330218934515123,0.07749999999999946,0.8400000000000003,0.0,Music,12,ADQ019
891,26,0.33000000000000007,2.7061855670103117,0.14961537990715332,0.1900000000000004,0.31000000000000005,0.0900000000000003,Music,12,ADQ020
892,37,0.23999999999999932,4.255319148936168,0.016059101370939063,0.019999999999999574,0.2400000000000002,0.010000000000000231,Music,12,ADQ023
893,22,0.38500000000000045,2.5531914893617023,0.01339446769027714,0.020000000000000462,,,Music,12,ADQ024
894,24,0.4150000000000005,2.4630541871921166,0.07415488769070512,0.1400000000000008,0.2999999999999998,0.019999999999999574,Music,12,ADQ025
895,30,0.31000000000000005,3.1250000000000018,0.026076809620810475,0.040000000000000036,0.27999999999999936,0.020000000000000462,Music,12,ADQ026
896,23,0.3200000000000003,3.010033444816052,0.027128356242468895,0.020000000000000684,,,Music,12,ADQ027
897,28,0.36999999999999966,2.7131782945736447,0.08026741021645792,0.1600000000000006,0.27,0.04499999999999915,Music,12,ADQ028
898,36,0.2600000000000007,3.8112522686025345,0.018948551898433263,0.010000000000001119,0.2599999999999998,0.020000000000000018,Music,12,ADQ030
899,33,0.2999999999999994,3.3783783783783803,0.015355437918998325,0.029999999999999916,0.31000000000000005,0.010000000000000231,Music,12,ADQ031
900,25,0.26500000000000035,3.5225048923679063,0.052259408259508484,0.02749999999999997,0.45999999999999996,0.0,Music,12,ADQ033
901,18,0.5,2.032520325203252,0.06005260851514855,0.120000000000001,0.40000000000000036,0.0,Music,12,ADQ034
902,21,0.47999999999999954,2.0234291799787014,0.04375636962821457,0.06500000000000083,,,Music,12,ADQ035
903,20,0.45999999999999996,1.9095477386934674,0.28162643748838234,0.14500000000000046,,,Music,12,ADQ036
904,19,0.3200000000000003,3.0487804878048763,0.011464230084422093,0.015000000000000124,0.3200000000000003,0.0,Music,12,ADQ037
905,41,0.2599999999999998,3.8461538461538454,0.014142135623730836,8.881784197001252e-16,0.28000000000000025,0.010000000000000231,Music,12,ADQ038
906,35,0.3199999999999985,3.235747303543917,0.014108423691100672,0.020000000000000462,0.28000000000000025,0.010000000000000675,Music,12,ADQ040
907,34,0.29999999999999893,3.4999999999999982,0.022038926600773612,0.030000000000000693,0.24,0.054999999999999605,Music,12,ADQ041
908,20,0.33999999999999986,2.7491408934707917,0.05584203912227182,0.06500000000000061,,,Music,12,ADQ042
909,34,0.3000000000000007,3.286384976525819,0.031712998686883556,0.010000000000000231,0.3600000000000003,0.07999999999999985,Music,12,ADQ043
910,30,0.2850000000000006,3.490401396160559,0.016630662866176277,0.019999999999998685,0.2400000000000002,0.040000000000000036,Music,12,ADQ044
911,29,0.2599999999999998,3.7199124726477018,0.011114378604524487,0.020000000000000462,,,Music,12,ADQ045
912,29,0.34000000000000075,2.8485757121439272,0.020788548354564153,0.03500000000000014,,,Music,12,ADQ046
913,37,0.28000000000000025,3.6020583190394513,0.013380867649282544,0.020000000000000018,0.2599999999999998,0.020000000000000018,Music,12,ADQ047
914,23,0.4399999999999995,2.043269230769231,0.16768536714019253,0.040000000000000036,,,Music,12,ADQ048
915,18,0.6450000000000005,1.6652789342214829,0.13941513170157813,0.26249999999999896,0.5600000000000005,0.0,Music,12,ADQ049
916,29,0.3000000000000007,3.307392996108945,0.00752446988556818,8.881784197001252e-16,,,Music,12,ADQ051
917,24,0.2999999999999998,3.396226415094342,0.02175322078173908,0.020000000000000018,0.33999999999999986,0.029999999999999805,Music,12,ADQ052
918,28,0.41999999999999993,2.539298669891172,0.060866755332955706,0.10999999999999943,0.4800000000000002,2.220446049250313e-16,Music,12,ADQ053
919,27,0.35000000000000053,2.5387870239774326,0.08325290236162315,0.15999999999999992,,,Music,12,ADQ054
